index,ellipse_angle_deg,ellipse_angle_derivative
6721,33.42,0.740000000000002
6731,33.88,0.46000000000000085
6740,34.37,0.4899999999999949
6749,30.07,-4.299999999999997
6758,30.19,0.120000000000001
6767,31.71,1.5199999999999996
6778,31.74,0.029999999999997584
6788,32.51,0.7699999999999996
6797,34.61,2.1000000000000014
6807,34.36,-0.25
6817,34.89,0.5300000000000011
6826,36.19,1.2999999999999972
6836,33.32,-2.8699999999999974
6845,31.22,-2.1000000000000014
6856,29.53,-1.6899999999999977
6865,29.94,0.41000000000000014
6875,28.33,-1.610000000000003
6884,26.12,-2.2099999999999973
6893,26.95,0.8299999999999983
6902,28.42,1.4700000000000024
6911,30.4,1.9799999999999969
6920,30.89,0.490000000000002
6929,31.61,0.7199999999999989
6940,33.44,1.8299999999999983
6949,31.09,-2.349999999999998
6959,28.83,-2.2600000000000016
6968,27.03,-1.7999999999999972
6979,27.89,0.8599999999999994
6989,30.79,2.8999999999999986
6998,30.37,-0.41999999999999815
7009,28.63,-1.740000000000002
7018,29.28,0.6500000000000021
7028,30.29,1.009999999999998
7037,30.21,-0.0799999999999983
7046,29.35,-0.8599999999999994
7055,27.36,-1.990000000000002
7066,28.83,1.4699999999999989
7075,29.73,0.9000000000000021
7085,31.13,1.3999999999999986
7094,32.4,1.2699999999999996
7105,33.86,1.4600000000000009
7114,31.32,-2.539999999999999
7123,28.28,-3.039999999999999
7132,28.5,0.21999999999999886
7141,26.84,-1.6600000000000001
7152,29.05,2.210000000000001
7161,28.17,-0.879999999999999
7171,28.64,0.46999999999999886
7180,27.59,-1.0500000000000007
7189,28.5,0.9100000000000001
7198,31.23,2.7300000000000004
7207,31.45,0.21999999999999886
7216,31.05,-0.3999999999999986
7227,30.71,-0.33999999999999986
7236,33.52,2.8100000000000023
7245,31.38,-2.140000000000004
7255,30.71,-0.6699999999999982
7264,32.76,2.049999999999997
7275,34.28,1.5200000000000031
7284,34.89,0.6099999999999994
7294,29.14,-5.75
7303,28.27,-0.870000000000001
7312,28.38,0.10999999999999943
7321,28.72,0.33999999999999986
7330,31.48,2.7600000000000016
7339,32.34,0.860000000000003
7348,33.0,0.6599999999999966
7357,34.79,1.7899999999999991
7366,34.84,0.05000000000000426
7375,34.53,-0.3100000000000023
7384,34.06,-0.46999999999999886
7395,32.85,-1.2100000000000009
7404,34.57,1.7199999999999989
7414,32.9,-1.6700000000000017
7423,31.58,-1.3200000000000003
